hpi_comp15,hpi_prev_year,residential_property_transactions,private_enterprise_housing_starts,private_enterprise_housing_comp,housing_stock,net_additions_housing_stock,turnover_rate,year,quarter,labour_income,emp_comp,mixed_income,emp_social_cont,nonlabour_inc,net_tax_benefits,disposable_income,living_wage
147.5844004827,-1.8614131797551223,243.72,17942.01466622768,38096.18838673407,30597.6356,62.0001504,0.7965321346594506,2023,4,319.704969172,334.140002472,42.9449131,57.3799462,115.45665832799996,1.0805965000000215,436.242224,10.42
146.47751747907975,-1.3582198475324492,243.418153,26111.363461128265,37023.05683499153,30657.8892,60.2536681,0.7939821016771108,2024,1,NA,NA,NA,NA,NA,NA,NA,11.44
145.01274230428896,-1.8818939729523976,252.887085,30722.011010937367,35315.32416539251,30715.3636,57.4743958,0.8233244062915799,2024,2,NA,NA,NA,NA,NA,NA,NA,11.44
143.92514673700683,-3.1620752312499723,254.622248,32077.562578830275,33420.27000770054,30769.7539,54.3902646,0.8275082369118331,2024,3,NA,NA,NA,NA,NA,NA,NA,11.44
143.56533387016427,-2.723232671875009,275.801958,33078.96679222534,32506.107618989412,30822.6564,52.90249879999999,0.8948026880642255,2024,4,NA,NA,NA,NA,NA,NA,NA,11.44
143.70889920403445,-1.8901318937499911,297.258741,34031.49759135658,32304.10002900075,30875.2301,52.5737389,0.962774172167222,2025,1,NA,NA,NA,NA,NA,NA,NA,11.593299085532978
143.9244625528405,-0.7504718096874918,238.896181,34323.51918167746,32193.835510941157,30927.6244,52.39428740000001,0.7724362463481029,2025,2,NA,NA,NA,NA,NA,NA,NA,11.593299085532978
144.2842737092226,0.2495234365624821,253.857253,34542.48729219821,32716.158073836177,30980.8688,53.2443482,0.8194000453596059,2025,3,NA,NA,NA,NA,NA,NA,NA,11.593299085532978
145.00569507776868,1.0032792518749778,268.332795,34911.44791480145,32698.49282182265,31034.0844,53.2155987,0.8646389935061206,2025,4,NA,NA,NA,NA,NA,NA,NA,11.593299085532978
145.8032264006964,1.457339947812453,273.663217,35058.51919126054,33619.671977894366,31088.7992,54.714784,0.8802630659340486,2026,1,NA,NA,NA,NA,NA,NA,NA,11.746598171065957
